,사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,도로명전체주소
17272,정현스포츠센터,20030702,,,,20040427.0,폐업,부산광역시 금정구 금강로 405  (구서동)
17273,한신스포렉스,20030708,,,,20141223.0,폐업,부산광역시 금정구 금강로 209 (장전동)
17274,양지헬스,20000719,,,,20070801.0,폐업,부산광역시 사상구 양지로24번길 1  (주례동)
17275,장수레포츠타운(헬스),20010601,,,,20031103.0,폐업,"부산광역시 사상구 엄궁북로 32  (엄궁동,외 58-1.2.3.4.5.6 / 618-21)"
17276,사상온천헬스클럽,20020411,,,,20070209.0,폐업,부산광역시 사상구 사상로223번길 55  (괘법동)
17277,성화휘트니스클럽,20021127,,,,20070731.0,폐업,"부산광역시 사상구 가야대로 380  (주례동,(6층))"
17278,감전헬스,19970728,,,,20070801.0,폐업,부산광역시 사상구 사상로 109  (감전동)
17279,유원헬스클럽,19970415,,,,20040116.0,폐업,
17280,메가짐헬스,19981217,,,,20060118.0,폐업,
17281,패밀리헬스,20030318,,,,20140303.0,폐업,부산광역시 금정구 서동로176번길 11 (서동)
17282,(주)승진스포텍 에어로빅장,20050325,,,,20060124.0,폐업,부산광역시 금정구 구서중앙로15번길 20  (구서동)
17283,스카이파크헬스,20060127,,,,20121115.0,폐업,부산광역시 금정구 장전온천천로 55  (장전동)
17284,굿모닝 헬스클럽,20080529,,,,20110425.0,폐업,"부산광역시 금정구 오시게로12번길 23  (부곡동,3층)"
17285,칠성헬스,20081027,,,,20130423.0,폐업,"부산광역시 금정구 동현로43번길 39  (부곡동,3층)"
17286,커브스구서클럽,20081120,,,,20100302.0,폐업,"부산광역시 금정구 중앙대로1841번길 19,  202호 (구서동,용화빌딩 9층)"
17287,엑스피 바디 스튜디오,20140723,,,,20200323.0,폐업,"부산광역시 남구 수영로 19, 3층 (문현동)"
17288,JPGA 아카데미,20170405,,,,20191018.0,폐업,"부산광역시 남구 우암로 375, 4층 403호 (문현동, 부산골프연습장)"
17289,Spine 트레이닝센터,20170907,,,,20190411.0,폐업,"부산광역시 남구 용호로197번길 3, 2층 (용호동, 장우동)"
17290,스페셜PT & 필라테스,20180528,,,,20210603.0,폐업,"부산광역시 남구 용호로198번길 37, 상가동 2층 201호 (용호동, 협진태양아파트)"
17291,모라체력관리관,19991126,,,,20060515.0,폐업,부산광역시 사상구 백양대로 886  (모라동)
17292,유미헬스클럽,20000321,,,,20070801.0,폐업,부산광역시 사상구 새벽로168번길 37  (감전동)
17293,이핏 스튜디오,20140813,,,,20170511.0,폐업,"부산광역시 남구 분포로 115, B동 602호 (용호동, 힐탑 탑플레이스)"
17294,(주)동진스포렉스,20151126,,,,20221020.0,폐업,부산광역시 남구 황령대로319번가길 137 (대연동)
17295,서부체력관리,19900511,,,,20040402.0,폐업,부산광역시 사상구 사상로 227  (괘법동)
17296,대웅체력관,19930305,,,,20050114.0,폐업,부산광역시 사상구 새벽로 182  (감전동)
17297,동아헬스,19970519,,,,20060214.0,폐업,부산광역시 사상구 삼덕로46번길 100  (삼락동)
17298,휘트니스 목샤,20160216,,,,20200917.0,폐업,"부산광역시 금정구 부곡온천천로 126, 2층 (부곡동, 삼승렉스풀)"
17299,국가대표휘트니스,20160405,,,,20200106.0,폐업,"부산광역시 금정구 금강로 503, B1층 101호 (구서동, 롯데캐슬골드2단지)"
17300,초이스짐,20180109,,,,20200106.0,폐업,"부산광역시 금정구 금강로 514, 3층 (구서동)"
17301,수정헬스클럽,20010319,,,,20120221.0,폐업,부산광역시 북구 시랑로131번길 32  (구포동)
17302,매드맥스짐,20140807,,,,20220302.0,폐업,"부산광역시 금정구 중앙대로 2027, 새생명빌딩 지하1층 (남산동)"
17303,부산21휘트니스,20070601,,,,20120629.0,폐업,"부산광역시 사상구 가야대로 337  (주례동,3층)"
17304,상영휘트니스,20070906,,,,20211104.0,폐업,"부산광역시 사상구 엄궁남로 56  (엄궁동,4충)"
17305,스포맥스헬스,19991126,,,,20021212.0,폐업,부산광역시 남구 수영로 244  (대연동)
17306,KAFA헬스,20001227,,,,20011231.0,폐업,부산광역시 남구 수영로 304  (대연동)
17307,코리아헬스,19970719,,,,20110816.0,폐업,"부산광역시 남구 용호로 196  (용호동,5층중 4층)"
17308,윤경찬헬스,19971203,,,,20021212.0,폐업,부산광역시 남구 동명로 132  (용호동)
17309,파워플러스헬스클럽,19981009,,,,20070731.0,폐업,"부산광역시 남구 수영로 304  (대연동,대승타워6층)"
17310,파워헬스클럽,19980115,,,,20021218.0,폐업,부산광역시 남구 진남로 59  (대연동)
17311,대우헬스,19980305,,,,20011210.0,폐업,부산광역시 남구 홍곡로 12  (감만동)
17312,한신헬스,19990917,,,,20060223.0,폐업,"부산광역시 남구 유엔평화로 154  (용당동,4층중 3층)"
17313,부원헬스,20010214,,,,20150808.0,폐업,"부산광역시 남구 황령대로492번길 20, 지하1층 (대연동)"
17314,스피드헬스,20010621,,,,20030306.0,폐업,"부산광역시 남구 우암로 168  (우암동,4층)"
17315,에이스 헬스,20010710,,,,20061215.0,폐업,
17316,티존스포츠대연점,20010725,,,,20080111.0,폐업,"부산광역시 남구 수영로 244  (대연동,4층)"
17317,피지컬스포츠,20011110,,,,20061215.0,폐업,"부산광역시 남구 유엔로 118  (대연동,3층)"
17318,신원체력관리,19890823,,,,20030613.0,폐업,부산광역시 남구 용소로 24  (대연동)
17319,뉴반도헬스클럽,19891221,,,,20050822.0,폐업,
17320,유림헬스클럽,19910501,,,,20020924.0,폐업,부산광역시 남구 용호로42번길 66  (용호동)
17321,수도체육관,19910104,,,,19980302.0,폐업,부산광역시 남구 지게골로 111  (문현동)
17322,한진,19921116,,,,20000825.0,폐업,부산광역시 남구 진남로 7-3  (대연동)
17323,상아체력관리교습소,19920425,,,,20010821.0,폐업,부산광역시 남구 수영로 46  (문현동)
17324,용호레포츠헬스센타,19930304,,,,20030228.0,폐업,부산광역시 남구 동명로152번길 27  (용호동)
17325,연합헬스클럽,19940427,,,,20120719.0,폐업,"부산광역시 남구 석포로 48, 4층 (감만동)"
17326,태수체력관,19941201,,,,19980211.0,폐업,부산광역시 남구 수영로 262  (대연동)
17327,동원헬스클럽,19941201,,,,19990623.0,폐업,부산광역시 남구 진남로 42  (대연동)
17328,진흥헬스,19950104,,,,20021212.0,폐업,부산광역시 남구 수영로 200  (대연동)
17329,부산헬스,19950616,,,,19990129.0,폐업,부산광역시 남구 신선로 403  (용당동)
17330,골드헬스,19960706,,,,20160519.0,폐업,"부산광역시 남구 전포대로78번길 6-4, 2층 (문현동)"
17331,대호헬스,19960215,,,,20180604.0,폐업,"부산광역시 남구 석포로 119, 4층 (대연동)"
17332,장수헬스크럽,19960912,,,,19990325.0,폐업,부산광역시 남구 못골번영로50번길 20  (대연동)
17333,억수헬스,19970512,,,,20170907.0,폐업,"부산광역시 남구 동명로132번길 118, 3층 (용호동)"
17334,아이엠스포츠,20090609,,,,20160118.0,폐업,부산광역시 사상구 낙동대로 910 (감전동)
17335,J휘트니스,20100315,,,,20141229.0,폐업,부산광역시 사상구 새벽로168번길 28  (감전동)
17336,BodyLine휘트니스,20100510,,,,20161101.0,폐업,부산광역시 사상구 백양대로 945  (모라동)
17337,M & J 헬스클럽,20080125,,,,20160201.0,폐업,"부산광역시 남구 지게골로 33-4, 4층 (문현동)"
17338,드림 헬스클럽,20091019,,,,20170220.0,폐업,"부산광역시 남구 수영로 190, 5층 (대연동, 법화빌딩)"
17339,커브스 용호클럽,20101029,,,,20180529.0,폐업,"부산광역시 남구 용호로 52, 2층 (용호동)"
17340,SM휘트니스,20111031,,,,20120126.0,폐업,부산광역시 남구 수영로 지하 33 (문현동)
17341,맥스짐,20120611,,,,20141031.0,폐업,부산광역시 남구 용소로 19 (대연동)
17342,킴스짐,20140523,,,,20170105.0,폐업,부산광역시 남구 신선로 468 (대연동)
17343,스포M,20140710,,,,20210310.0,폐업,"부산광역시 남구 분포로 115, B동 703,704호 (용호동, 힐탑탑플레이스)"
17344,유림헬스,20020924,,,,20051130.0,폐업,"부산광역시 남구 용호로42번길 66  (용호동,4층)"
17345,KAFA휘트니스,20021026,,,,20220913.0,폐업,"부산광역시 남구 수영로 304, 4층 (대연동, 대승타워)"
17346,FX 피트니스,20021029,,,,20221020.0,폐업,"부산광역시 남구 석포로 34, 상가동 지하층  101호 (감만동, 국제아파트)"
17347,메트로헬스,20030128,,,,20071106.0,폐업,부산광역시 남구 용호로 48  (용호동)
17348,아쿠아스포츠센타,20031202,,,,20080509.0,폐업,"부산광역시 남구 수영로 25  (문현동,외1번지)"
17349,테크노짐헬스스포츠,19971212,,,,20101129.0,폐업,부산광역시 연제구 중앙대로 1114  (연산동)
17350,다이나믹스포츠클럽,19980323,,,,20030325.0,폐업,부산광역시 연제구 중앙대로1150번길 52-1  (연산동)
17351,뷰디즈 피트니스,20170607,,,,20181219.0,폐업,"부산광역시 해운대구 양운로 92, 902호 (좌동, 나하나빌딩)"
17352,커브스 재송클럽,20131105,,,,20190401.0,폐업,"부산광역시 해운대구 재반로 130, 4층 (재송동)"
17353,이핏 스튜디오(E-FIT STUDIO),20140325,,,,20170403.0,폐업,"부산광역시 해운대구 센텀중앙로 90, 306호 (재송동, 큐비e센텀)"
17354,이핏 스튜디오,20140416,,,,20180209.0,폐업,"부산광역시 해운대구 마린시티2로 33, 104동 139호 (우동, 해운대두산위브더제니스)"
17355,트루바디(TRUE BODY),20140507,,,,20170901.0,폐업,"부산광역시 해운대구 마린시티2로 47, 디동 210호 (우동, 트럼프월드마린)"
17356,수플레스 트레이닝 센터 장산지점,20150819,,,,20170124.0,폐업,"부산광역시 해운대구 양운로 121-1, 6층 (좌동, 해성빌딩)"
17357,플로리다 짐,20140605,,,,20190211.0,폐업,"부산광역시 해운대구 해운대로 794, 208호 (좌동, 엘리움)"
17358,트루바디2,20140905,,,,20180504.0,폐업,"부산광역시 해운대구 마린시티2로 47, C동 204호 (우동, 대우트럼프월드마린)"
17359,K-line(케이라인),20141008,,,,20151130.0,폐업,"부산광역시 해운대구 중동1로 10, 2층 (우동)"
17360,추&박 헬스클럽 2호점,20141124,,,,20190331.0,폐업,"부산광역시 해운대구 마린시티1로 91, 102동 201호 (우동, 해운대두산위브포세이돈)"
17361,해운대센텀호텔 피트니스센타,20160624,,,,20210119.0,폐업,"부산광역시 해운대구 센텀3로 20 (우동, 벡스코 비지니스호텔)"
17362,한마음 피트니스,20161207,,,,20220824.0,폐업,"부산광역시 해운대구 마린시티3로 1, B-201호 (우동, 썬프라자)"
17363,파워헬스,20150812,,,,20200913.0,폐업,"부산광역시 해운대구 우동1로20번가길 31, 3층 (우동)"
17364,센텀스타헬스,20100414,,,,20160125.0,폐업,부산광역시 해운대구 해운대로383번길 150  (우동)
17365,점핑캣 바이 메디핏,20160224,,,,20171106.0,폐업,"부산광역시 해운대구 좌동순환로433번길 30, 상가동 지하층 101호 (중동, 해운대힐스테이트위브)"
17366,스파스위첸 휘트니스 더블루,20160407,,,,20180813.0,폐업,"부산광역시 해운대구 좌동로 106, 4층 401호 (좌동, 리치타운)"
17367,동아보디빌딩체력관,19961216,,,,20070523.0,폐업,부산광역시 사하구 장평로 305  (신평동)
17368,화원체력관,19970224,,,,20051130.0,폐업,부산광역시 사하구 윤공단로 9  (다대동)
17369,억스헬스클럽,19821015,,,,20091106.0,폐업,
17370,원천헬스,20030204,,,,20130513.0,폐업,부산광역시 부산진구 신암로39번길 2  (범천동)
17371,백곰헬스클럽,20030204,,,,20201211.0,폐업,부산광역시 부산진구 신암로 93 (범천동)
17372,에버스스포렉스,20030812,,,,20070831.0,폐업,부산광역시 부산진구 거제대로23번길 15-9  (양정동)
17373,빅토리아 헬스,19981203,,,,20200316.0,폐업,부산광역시 중구 흑교로 81 (보수동2가)
17374,부천헬스클럽,19981020,,,,20091124.0,폐업,
17375,해성헬스클럽,19990927,,,,20040909.0,폐업,부산광역시 중구 대청로 71  (보수동1가)
17376,파시헬스클럽,19990831,,,,20111208.0,폐업,부산광역시 중구 광복중앙로 33  (신창동1가)
17377,드림헬스,20000131,,,,20040610.0,폐업,
17378,그린체력단련장,20000621,,,,20040920.0,폐업,"부산광역시 사하구 하신중앙로 265, 355동 302.303호 (하단동,가락타운)"
17379,성진건강체력관리센타,20011112,,,,20180705.0,폐업,"부산광역시 사하구 다대로 613  (다대동,4층)"
17380,킹메카스포츠,20010816,,,,20050831.0,폐업,부산광역시 사하구 하신번영로 135  (신평동)
17381,필스포츠센터,20010704,,,,20070331.0,폐업,부산광역시 사하구 제석로 1  (하단동)
17382,굿모닝헬스,20010531,,,,20111213.0,폐업,부산광역시 사하구 사리로 38  (괴정동)
17383,정병춘철인헬스크럽,20011106,,,,20040303.0,폐업,
17384,(주)글로벌 휘트니스 센타,20030303,,,,20040805.0,폐업,부산광역시 중구 비프광장로 20  (남포동6가)
17385,한국헬스피아,20031027,,,,20110621.0,폐업,부산광역시 중구 광복중앙로 13  (신창동1가)
17386,KAFA FITNESS 헬스,20031206,,,,20081010.0,폐업,부산광역시 중구 자갈치로47번길 5  (남포동5가)
17387,해성헬스,20040830,,,,20190619.0,폐업,부산광역시 중구 광복로35번길 33 (신창동3가)
17388,뉴부산 체육관,19890414,,,,20100531.0,폐업,부산광역시 중구 샘길 54  (동광동5가)
17389,호수헬스클럽,19900117,,,,20030418.0,폐업,부산광역시 중구 광복로6번길 3-1  (부평동2가)
17390,아시아드스포츠(주),20100826,,,,20210208.0,폐업,"부산광역시 중구 중앙대로 2 (중앙동7가, 롯데백화점광복점)"
17391,현헬스,20140313,,,,20151130.0,폐업,부산광역시 중구 대청로 109 (대청동1가)
17392,HS Crossfit,20140826,,,,20190306.0,폐업,부산광역시 중구 광복중앙로 34 (대청동2가)
17393,쌩큐휘트니스클럽,20040604,,,,20180130.0,폐업,"부산광역시 부산진구 중앙대로755번길 10, 4층 (부전동)"
17394,베르빌사우나휘트니스,20040707,,,,20150828.0,폐업,"부산광역시 부산진구 부전로 43 (부전동,4층 401호)"
17395,신천지 헬스클럽,19970310,,,,20080627.0,폐업,부산광역시 중구 자갈치로 33  (남포동6가)
17396,녹수탕 헬스장,20051020,,,,20080303.0,폐업,부산광역시 중구 광복로43번길 12  (신창동2가)
17397,유나 헬스장,20070412,,,,20090812.0,폐업,부산광역시 중구 광복중앙로 25  (신창동1가)
17398,시카고짐,20031016,,,,20150428.0,폐업,"부산광역시 부산진구 동천로 92  (전포동,밀레오레5층)"
17399,현대헬스,20030129,,,,20050304.0,폐업,부산광역시 부산진구 전포대로 225  (전포동)
17400,가야헬스타운,20050321,,,,20111202.0,폐업,"부산광역시 부산진구 대학로 11-14  (가야동,382-16 지층일부)"
17401,365日헬스,20050413,,,,20181008.0,폐업,부산광역시 부산진구 성지로 104 (초읍동)
17402,금성헬스&에어로빅,19941221,,,,20160125.0,폐업,부산광역시 연제구 과정로226번길 13 (연산동)
17403,나인헬스클럽,19961122,,,,20081007.0,폐업,부산광역시 연제구 반송로 46  (연산동)
17404,연제헬스,19970712,,,,20040702.0,폐업,부산광역시 연제구 거제천로 89  (거제동)
17405,동일헬스,19971211,,,,20080516.0,폐업,부산광역시 연제구 쌍미천로 4  (연산동)
17406,장수헬스클럽,19981117,,,,20060316.0,폐업,
17407,로얄체력단련장,19980105,,,,20061020.0,폐업,부산광역시 연제구 연수로 146  (연산동)
17408,대청헬스에어로빅,19981222,,,,20031226.0,폐업,부산광역시 연제구 좌수영로 312  (연산동)
17409,빅헬스,19990715,,,,20040901.0,폐업,부산광역시 연제구 과정로 76  (연산동)
17410,동화헬스,19991215,,,,20060322.0,폐업,"부산광역시 연제구 과정로 270  (연산동,3층)"
17411,현대헬스,19991221,,,,20050224.0,폐업,"부산광역시 연제구 고분로32번길 74  (연산동,3층)"
17412,삼육헬스,19990911,,,,20030718.0,폐업,부산광역시 연제구 과정로 197  (연산동)
17413,그랜드체력단련장,20000309,,,,20070416.0,폐업,"부산광역시 연제구 과정로 139  (연산동,3층)"
17414,세라아메리카헬스센터,20000915,,,,20130911.0,폐업,부산광역시 연제구 중앙대로 1090 (연산동)
17415,연산LG아파트 헬스,20010716,,,,20130911.0,폐업,부산광역시 연제구 고분로 200 (연산동)
